NDVI,AQI,Soil_Moisture,Land_Temp,Date,Coordinates,Custom_Index,X,Y,Row_Index
0.122450866,98.845894,0.018396024,285.278,2024-06-01,"625575.0, 5804025.0",56.11198470162722,625575.0,5804025.0,10334
0.13796556,98.845894,0.01617615,285.278,2024-06-01,"625585.0, 5804025.0",57.75221639584451,625585.0,5804025.0,10335
0.15302444,98.845894,0.01617615,285.278,2024-06-01,"625595.0, 5804025.0",59.34806795949294,625595.0,5804025.0,10336
0.15276352,98.845894,0.018536314,285.278,2024-06-01,"625605.0, 5804025.0",59.32458955786635,625605.0,5804025.0,10337
0.18480596,98.845894,0.018536314,285.278,2024-06-01,"625615.0, 5804025.0",62.72025895539859,625615.0,5804025.0,10338
0.20233428,98.845894,0.028362049,285.278,2024-06-01,"625625.0, 5804025.0",64.59517746848272,625625.0,5804025.0,10339
0.23646788,98.845894,0.028362049,285.278,2024-06-01,"625635.0, 5804025.0",68.21245570783049,625635.0,5804025.0,10340
0.25898057,98.845894,0.032840908,285.278,2024-06-01,"625645.0, 5804025.0",70.60613608650364,625645.0,5804025.0,10341
0.24730083,98.845894,0.032840908,285.278,2024-06-01,"625655.0, 5804025.0",69.36838591238664,625655.0,5804025.0,10342
0.22225022,98.845894,0.028123891,285.278,2024-06-01,"625665.0, 5804025.0",66.70533067125389,625665.0,5804025.0,10343
0.25100645,98.845894,0.028123891,285.278,2024-06-01,"625675.0, 5804025.0",69.75274685427239,625675.0,5804025.0,10344
0.26653248,98.845894,0.03196249,285.278,2024-06-01,"625685.0, 5804025.0",71.40489021417609,625685.0,5804025.0,10345
0.27377456,98.845894,0.03196249,285.278,2024-06-01,"625695.0, 5804025.0",72.17236327273469,625695.0,5804025.0,10346
0.27641794,98.845894,0.030328555,285.278,2024-06-01,"625705.0, 5804025.0",72.44960462601912,625705.0,5804025.0,10347
0.27576107,98.845894,0.030328555,285.278,2024-06-01,"625715.0, 5804025.0",72.3799934054892,625715.0,5804025.0,10348
0.35669777,98.845894,0.038037784,285.278,2024-06-01,"625725.0, 5804025.0",80.97081760085932,625725.0,5804025.0,10349
0.42254484,98.845894,0.038037784,285.278,2024-06-01,"625735.0, 5804025.0",87.94890293131992,625735.0,5804025.0,10350
0.3666389,98.845894,0.054302685,285.278,2024-06-01,"625745.0, 5804025.0",82.05307366976668,625745.0,5804025.0,10351
0.269302,98.845894,0.054302685,285.278,2024-06-01,"625755.0, 5804025.0",71.73788130050089,625755.0,5804025.0,10352
0.13999486,98.845894,0.12015618,285.278,2024-06-01,"625765.0, 5804025.0",58.151088570277544,625765.0,5804025.0,10353
0.19042343,98.845894,0.12015618,285.278,2024-06-01,"625775.0, 5804025.0",63.49521192387711,625775.0,5804025.0,10354
0.27250555,98.845894,0.10028195,285.278,2024-06-01,"625785.0, 5804025.0",72.15865816310753,625785.0,5804025.0,10355
