Date,Coordinates,Value,Nearest_NDVI
2024-07-01,"628070.0, 5802830.0",0.12087899,0.16104683
2024-07-01,"628090.0, 5802830.0",0.14420219,0.12808247
2024-07-01,"628110.0, 5802830.0",0.16967207,0.035977386
2024-07-01,"628130.0, 5802830.0",0.17789026,0.20132188
2024-07-01,"628150.0, 5802830.0",0.24233611,0.019752122
2024-07-01,"628170.0, 5802830.0",0.22148553,0.036500007
2024-07-01,"628190.0, 5802830.0",0.17310743,0.055494264
2024-07-01,"626210.0, 5802810.0",0.043579236,0.0074716024
2024-07-01,"626230.0, 5802810.0",0.06008927,0.21634421
2024-07-01,"626250.0, 5802810.0",0.06002811,0.10089454
2024-07-01,"626270.0, 5802810.0",0.06563768,0.084999
2024-07-01,"626290.0, 5802810.0",0.071586005,0.07814754
2024-07-01,"626310.0, 5802810.0",0.07047771,0.020208549
2024-07-01,"626330.0, 5802810.0",0.0824241,0.017792124
2024-07-01,"626350.0, 5802810.0",0.06577646,0.15785134
2024-07-01,"626370.0, 5802810.0",0.07734359,0.09435613
2024-07-01,"626390.0, 5802810.0",0.064947814,0.33667213
2024-07-01,"626410.0, 5802810.0",0.10376136,0.085560516
2024-07-01,"626430.0, 5802810.0",0.12968826,0.008612458
2024-07-01,"626450.0, 5802810.0",0.036138006,0.09617183
2024-07-01,"626470.0, 5802810.0",0.048509333,0.087816454
2024-07-01,"626490.0, 5802810.0",0.18003222,0.08235994
2024-07-01,"626510.0, 5802810.0",0.08887689,0.062834635
2024-07-01,"626530.0, 5802810.0",0.10513098,0.13261971
2024-07-01,"626550.0, 5802810.0",0.10712629,0.015846852
2024-07-01,"626570.0, 5802810.0",0.121581346,0.076472126
2024-07-01,"626590.0, 5802810.0",0.172811,0.11764582
2024-07-01,"626610.0, 5802810.0",0.14353195,0.05308703
2024-07-01,"626630.0, 5802810.0",0.11673777,0.07358589
2024-07-01,"626650.0, 5802810.0",0.090889834,0.01851676
2024-07-01,"626670.0, 5802810.0",0.12040165,0.053720858
2024-07-01,"626690.0, 5802810.0",0.12507667,0.010692117
2024-07-01,"626710.0, 5802810.0",0.13287273,0.18750216
2024-07-01,"626730.0, 5802810.0",0.11303613,0.07691024
2024-07-01,"626750.0, 5802810.0",0.094542526,0.31576112
2024-07-01,"626770.0, 5802810.0",0.1201707,0.18948403
2024-07-01,"626790.0, 5802810.0",0.18512224,0.13679212
2024-07-01,"626810.0, 5802810.0",0.11988421,0.090517454
2024-07-01,"626830.0, 5802810.0",0.14455192,0.08703049
2024-07-01,"626850.0, 5802810.0",0.12374516,0.11078026
2024-07-01,"626870.0, 5802810.0",0.044005033,0.3497253
2024-07-01,"626890.0, 5802810.0",0.07257864,0.13251737
2024-07-01,"626910.0, 5802810.0",0.09240876,0.0021428093
2024-07-01,"626930.0, 5802810.0",0.099935964,0.062009316
2024-07-01,"626950.0, 5802810.0",0.11280657,0.05253327
2024-07-01,"626970.0, 5802810.0",0.12522739,0.062983
2024-07-01,"626990.0, 5802810.0",0.13478516,0.107047245
2024-07-01,"627010.0, 5802810.0",0.11647855,0.04186663
2024-07-01,"627030.0, 5802810.0",0.12842779,0.058034338
2024-07-01,"627050.0, 5802810.0",0.12456178,0.09108507
2024-07-01,"627070.0, 5802810.0",0.12354358,0.24547577
2024-07-01,"627090.0, 5802810.0",0.10014286,0.15047082
2024-07-01,"627110.0, 5802810.0",0.1347247,0.0340653
2024-07-01,"627130.0, 5802810.0",0.11500027,0.07563153
2024-07-01,"627150.0, 5802810.0",0.088804916,0.022844506
2024-07-01,"627170.0, 5802810.0",0.092057236,0.080800444
2024-07-01,"627190.0, 5802810.0",0.071952164,0.09556532
2024-07-01,"627210.0, 5802810.0",0.099444605,0.08750586
2024-07-01,"627230.0, 5802810.0",0.1175563,0.07811291
2024-07-01,"627250.0, 5802810.0",0.120359205,0.1739025
2024-07-01,"627270.0, 5802810.0",0.08141316,0.14555147
2024-07-01,"627290.0, 5802810.0",0.06771055,0.17772354
2024-07-01,"627310.0, 5802810.0",0.14349774,0.04317848
2024-07-01,"627330.0, 5802810.0",0.12839843,0.05176022
2024-07-01,"627350.0, 5802810.0",0.107440665,0.0093698
2024-07-01,"627370.0, 5802810.0",0.10632858,0.47221068
2024-07-01,"627390.0, 5802810.0",0.12323138,0.21929593
2024-07-01,"627410.0, 5802810.0",0.15943198,0.11953787
2024-07-01,"627430.0, 5802810.0",0.11428523,0.015613312
2024-07-01,"627450.0, 5802810.0",0.1397314,0.20825005
2024-07-01,"627470.0, 5802810.0",0.18102215,0.018654265
2024-07-01,"627490.0, 5802810.0",0.12742631,0.17411256
2024-07-01,"627510.0, 5802810.0",0.08774011,0.10924373
2024-07-01,"627530.0, 5802810.0",0.0704423,0.13295145
2024-07-01,"627550.0, 5802810.0",0.04778472,0.28970134
2024-07-01,"627570.0, 5802810.0",0.052161917,0.37948197
2024-07-01,"627590.0, 5802810.0",0.058652587,0.27817366
2024-07-01,"627610.0, 5802810.0",0.043129016,0.025423527
2024-07-01,"627630.0, 5802810.0",0.025113376,0.10072902
2024-07-01,"627650.0, 5802810.0",0.019180058,0.14930598
2024-07-01,"627670.0, 5802810.0",0.030957041,0.058587328
2024-07-01,"627690.0, 5802810.0",0.04674559,0.16874276
2024-07-01,"627710.0, 5802810.0",0.04503958,0.020957995
2024-07-01,"627730.0, 5802810.0",0.04927841,0.24348107
2024-07-01,"627750.0, 5802810.0",0.04973208,0.55112475
2024-07-01,"627770.0, 5802810.0",0.043875396,0.5069308
2024-07-01,"627790.0, 5802810.0",0.048527382,0.1417559
2024-07-01,"627810.0, 5802810.0",0.029594732,0.08794173
2024-07-01,"627830.0, 5802810.0",0.040257204,0.26573583
2024-07-01,"627850.0, 5802810.0",0.047353156,0.39962727
2024-07-01,"627870.0, 5802810.0",0.047029283,0.010416926
2024-07-01,"627890.0, 5802810.0",0.044290338,0.22874431
2024-07-01,"627910.0, 5802810.0",0.048293803,0.14098737
2024-07-01,"627930.0, 5802810.0",0.06304857,0.32874137
2024-07-01,"627950.0, 5802810.0",0.13556455,0.034274977
2024-07-01,"627970.0, 5802810.0",0.26924378,0.03499975
2024-07-01,"627990.0, 5802810.0",0.4172378,0.07439941
2024-07-01,"628010.0, 5802810.0",0.6598978,0.15706205
2024-07-01,"628030.0, 5802810.0",0.5324772,0.36338732
2024-07-01,"628050.0, 5802810.0",0.17889501,0.34257507
2024-07-01,"628070.0, 5802810.0",0.12848622,0.1951116
2024-07-01,"628090.0, 5802810.0",0.2501913,0.19332491
2024-07-01,"628110.0, 5802810.0",0.2636968,0.050249744
2024-07-01,"628130.0, 5802810.0",0.20696467,0.024321867
2024-07-01,"628150.0, 5802810.0",0.2168609,0.06973243
2024-07-01,"628170.0, 5802810.0",0.20250821,0.051856894
2024-07-01,"628190.0, 5802810.0",0.16646874,0.05471141
2024-07-01,"626210.0, 5802790.0",0.044239122,0.041330487
2024-07-01,"626230.0, 5802790.0",0.06104056,0.051405817
2024-07-01,"626250.0, 5802790.0",0.06122571,0.18156894
2024-07-01,"626270.0, 5802790.0",0.07845748,0.097909994
2024-07-01,"626290.0, 5802790.0",0.07007301,0.0850276
2024-07-01,"626310.0, 5802790.0",0.05369805,0.20830254
2024-07-01,"626330.0, 5802790.0",0.07801099,0.06408212
2024-07-01,"626350.0, 5802790.0",0.082847156,0.026174944
2024-07-01,"626370.0, 5802790.0",0.07182863,0.01714465
2024-07-01,"626390.0, 5802790.0",0.07501164,0.24749212
2024-07-01,"626410.0, 5802790.0",0.12650518,0.10097137
2024-07-01,"626430.0, 5802790.0",0.08480045,0.16158432
2024-07-01,"626450.0, 5802790.0",0.032149345,0.020080654
2024-07-01,"626470.0, 5802790.0",0.07315002,0.09820703
2024-07-01,"626490.0, 5802790.0",0.17797816,0.20971595
2024-07-01,"626510.0, 5802790.0",0.10248758,0.07095965
2024-07-01,"626530.0, 5802790.0",0.119073994,0.07861417
2024-07-01,"626550.0, 5802790.0",0.12920995,0.116550915
2024-07-01,"626570.0, 5802790.0",0.14309774,0.04541689
2024-07-01,"626590.0, 5802790.0",0.15568395,0.13464925
2024-07-01,"626610.0, 5802790.0",0.105871215,0.04918257
2024-07-01,"626630.0, 5802790.0",0.11563642,0.21421902
2024-07-01,"626650.0, 5802790.0",0.105419,0.020486794
2024-07-01,"626670.0, 5802790.0",0.12403331,0.034025077
2024-07-01,"626690.0, 5802790.0",0.12754345,0.15991057
2024-07-01,"626710.0, 5802790.0",0.15667096,0.079924315
2024-07-01,"626730.0, 5802790.0",0.22054891,0.06493808
2024-07-01,"626750.0, 5802790.0",0.1403565,0.07907387
2024-07-01,"626770.0, 5802790.0",0.115539566,0.12310187
2024-07-01,"626790.0, 5802790.0",0.11615836,0.08967161
2024-07-01,"626810.0, 5802790.0",0.12239541,0.10184862
2024-07-01,"626830.0, 5802790.0",0.20874937,0.0074140844
2024-07-01,"626850.0, 5802790.0",0.19296896,0.16175711
2024-07-01,"626870.0, 5802790.0",0.07261641,0.23550113
2024-07-01,"626890.0, 5802790.0",0.12362268,0.26408586
2024-07-01,"626910.0, 5802790.0",0.1267362,0.037748214
2024-07-01,"626930.0, 5802790.0",0.08068168,0.0070287497
2024-07-01,"626950.0, 5802790.0",0.104792506,0.055808064
2024-07-01,"626970.0, 5802790.0",0.110589944,0.13933694
2024-07-01,"626990.0, 5802790.0",0.12026221,0.015625866
2024-07-01,"627010.0, 5802790.0",0.107880056,0.11136473
2024-07-01,"627030.0, 5802790.0",0.21661504,0.10370392
2024-07-01,"627050.0, 5802790.0",0.2736941,0.11901638
2024-07-01,"627070.0, 5802790.0",0.23597258,0.04880711
2024-07-01,"627090.0, 5802790.0",0.4554094,0.031669736
2024-07-01,"627110.0, 5802790.0",0.52230936,0.06957467
2024-07-01,"627130.0, 5802790.0",0.2752046,0.0062752645
2024-07-01,"627150.0, 5802790.0",0.11936497,0.09019472
2024-07-01,"627170.0, 5802790.0",0.22016902,0.0715635
2024-07-01,"627190.0, 5802790.0",0.17597996,0.068095036
2024-07-01,"627210.0, 5802790.0",0.14485241,0.013587299
2024-07-01,"627230.0, 5802790.0",0.11222184,0.0924646
2024-07-01,"627250.0, 5802790.0",0.08653984,0.19202404
2024-07-01,"627270.0, 5802790.0",0.04705384,0.19510221
2024-07-01,"627290.0, 5802790.0",0.057850715,0.39018205
2024-07-01,"627310.0, 5802790.0",0.13817006,0.17025149
2024-07-01,"627330.0, 5802790.0",0.1468258,0.06780012
2024-07-01,"627350.0, 5802790.0",0.16342606,0.20530392
2024-07-01,"627370.0, 5802790.0",0.17820112,0.06075014
2024-07-01,"627390.0, 5802790.0",0.12123294,0.012207297
2024-07-01,"627410.0, 5802790.0",0.13607377,0.119594574
2024-07-01,"627430.0, 5802790.0",0.0749592,0.31014198
2024-07-01,"627450.0, 5802790.0",0.17508183,0.017342307
2024-07-01,"627470.0, 5802790.0",0.1100902,0.09333854
2024-07-01,"627490.0, 5802790.0",0.098814994,0.2948674
2024-07-01,"627510.0, 5802790.0",0.060860984,0.02137743
2024-07-01,"627530.0, 5802790.0",0.045082454,0.13840355
2024-07-01,"627550.0, 5802790.0",0.036508985,0.27032775
2024-07-01,"627570.0, 5802790.0",0.041083287,0.13787295
2024-07-01,"627590.0, 5802790.0",0.047722217,0.2356868
2024-07-01,"627610.0, 5802790.0",0.032921065,0.25051317
2024-07-01,"627630.0, 5802790.0",0.02120852,0.019530877
2024-07-01,"627650.0, 5802790.0",0.024847325,0.18888088
2024-07-01,"627670.0, 5802790.0",0.04440769,0.1137755
2024-07-01,"627690.0, 5802790.0",0.046692953,0.18212277
2024-07-01,"627710.0, 5802790.0",0.0420601,0.12896216
2024-07-01,"627730.0, 5802790.0",0.0368435,0.24758802
2024-07-01,"627750.0, 5802790.0",0.032924622,0.17682153
2024-07-01,"627770.0, 5802790.0",0.03574851,0.45126316
2024-07-01,"627790.0, 5802790.0",0.039257634,0.23297569
2024-07-01,"627810.0, 5802790.0",0.036617447,0.02029907
2024-07-01,"627830.0, 5802790.0",0.04132466,0.22517864
2024-07-01,"627850.0, 5802790.0",0.05046832,0.4575911
2024-07-01,"627870.0, 5802790.0",0.06062862,0.46710777
2024-07-01,"627890.0, 5802790.0",0.09120079,0.16000488
2024-07-01,"627910.0, 5802790.0",0.13560016,0.14995177
2024-07-01,"627930.0, 5802790.0",0.16769403,0.116762705
2024-07-01,"627950.0, 5802790.0",0.1723077,0.09832079
2024-07-01,"627970.0, 5802790.0",0.23552026,0.06750684
2024-07-01,"627990.0, 5802790.0",0.21206768,0.093314454
2024-07-01,"628010.0, 5802790.0",0.17785914,0.018433826
2024-07-01,"628030.0, 5802790.0",0.23850538,0.14513075
2024-07-01,"628050.0, 5802790.0",0.296536,0.16046794
2024-07-01,"628070.0, 5802790.0",0.19546606,0.070184864
2024-07-01,"628090.0, 5802790.0",0.20083408,0.067157894
2024-07-01,"628110.0, 5802790.0",0.19255361,0.056840695
2024-07-01,"628130.0, 5802790.0",0.21269101,0.0780188
2024-07-01,"628150.0, 5802790.0",0.26079047,0.211998
2024-07-01,"628170.0, 5802790.0",0.14575939,0.19595137
2024-07-01,"628190.0, 5802790.0",0.17168221,0.084505916
2024-07-01,"626210.0, 5802770.0",0.044999044,0.22397405
2024-07-01,"626230.0, 5802770.0",0.06903863,0.2274098
2024-07-01,"626250.0, 5802770.0",0.06526157,0.10383375
2024-07-01,"626270.0, 5802770.0",0.092136465,0.10020422
2024-07-01,"626290.0, 5802770.0",0.078199506,0.16023508
2024-07-01,"626310.0, 5802770.0",0.051544018,0.12822467
2024-07-01,"626330.0, 5802770.0",0.07743746,0.09874192
2024-07-01,"626350.0, 5802770.0",0.11120022,0.16572548
2024-07-01,"626370.0, 5802770.0",0.10498325,0.016679175
2024-07-01,"626390.0, 5802770.0",0.109024666,0.01827876
2024-07-01,"626410.0, 5802770.0",0.20869619,0.017592289
2024-07-01,"626430.0, 5802770.0",0.07560682,0.013703337
2024-07-01,"626450.0, 5802770.0",0.030879619,0.01313332
2024-07-01,"626470.0, 5802770.0",0.04503419,0.018705059
2024-07-01,"626490.0, 5802770.0",0.11061104,0.03194466
2024-07-01,"626510.0, 5802770.0",0.098995335,0.06604276
2024-07-01,"626530.0, 5802770.0",0.12918803,0.01264286
2024-07-01,"626550.0, 5802770.0",0.116885155,0.16369262
2024-07-01,"626570.0, 5802770.0",0.119668104,0.18833219
2024-07-01,"626590.0, 5802770.0",0.13592538,0.15796275
2024-07-01,"626610.0, 5802770.0",0.14292012,0.11692443
2024-07-01,"626630.0, 5802770.0",0.124057174,0.045754258
2024-07-01,"626650.0, 5802770.0",0.09482738,0.07511204
2024-07-01,"626670.0, 5802770.0",0.09073915,0.07296693
2024-07-01,"626690.0, 5802770.0",0.09624095,0.027962945
2024-07-01,"626710.0, 5802770.0",0.10868446,0.19328249
2024-07-01,"626730.0, 5802770.0",0.19823578,0.052470524
2024-07-01,"626750.0, 5802770.0",0.12842907,0.05374996
2024-07-01,"626770.0, 5802770.0",0.113152765,0.097481646
2024-07-01,"626790.0, 5802770.0",0.105755165,0.052454248
2024-07-01,"626810.0, 5802770.0",0.09721884,0.07536561
2024-07-01,"626830.0, 5802770.0",0.15696089,0.057504676
2024-07-01,"626850.0, 5802770.0",0.1278337,0.054534126
2024-07-01,"626870.0, 5802770.0",0.30022588,0.1709188
2024-07-01,"626890.0, 5802770.0",1.1310645,0.04377058
2024-07-01,"626910.0, 5802770.0",0.33824572,0.054312963
2024-07-01,"626930.0, 5802770.0",0.083697796,0.21296193
2024-07-01,"626950.0, 5802770.0",0.08734721,0.26652306
2024-07-01,"626970.0, 5802770.0",0.094937384,0.4040161
2024-07-01,"626990.0, 5802770.0",0.10121142,0.16599792
2024-07-01,"627010.0, 5802770.0",0.097347885,0.016630275
2024-07-01,"627030.0, 5802770.0",0.14536719,0.01826004
2024-07-01,"627050.0, 5802770.0",0.25624886,0.04847367
2024-07-01,"627070.0, 5802770.0",0.2126381,0.082599744
2024-07-01,"627090.0, 5802770.0",1.0669302,0.069212906
2024-07-01,"627110.0, 5802770.0",5.194691,0.016840998
2024-07-01,"627130.0, 5802770.0",1.9830729,0.012800043
2024-07-01,"627150.0, 5802770.0",0.18175006,0.07098959
2024-07-01,"627170.0, 5802770.0",0.27884793,0.072597615
2024-07-01,"627190.0, 5802770.0",0.16022176,0.019843845
2024-07-01,"627210.0, 5802770.0",0.111835025,0.08953014
2024-07-01,"627230.0, 5802770.0",0.07748289,0.2042195
2024-07-01,"627250.0, 5802770.0",0.0637332,0.022782495
2024-07-01,"627270.0, 5802770.0",0.04933816,0.27803263
2024-07-01,"627290.0, 5802770.0",0.14288898,0.012823546
2024-07-01,"627310.0, 5802770.0",0.33223343,0.14461593
2024-07-01,"627330.0, 5802770.0",0.15408741,0.071484864
2024-07-01,"627350.0, 5802770.0",0.21309921,0.014871563
2024-07-01,"627370.0, 5802770.0",0.19550091,0.18703894
2024-07-01,"627390.0, 5802770.0",0.09173075,0.1496861
2024-07-01,"627410.0, 5802770.0",0.100533456,0.23985091
2024-07-01,"627430.0, 5802770.0",0.07075133,0.33835018
2024-07-01,"627450.0, 5802770.0",0.08600202,0.21867174
2024-07-01,"627470.0, 5802770.0",0.0705967,0.018178994
2024-07-01,"627490.0, 5802770.0",0.05069622,0.03610737
2024-07-01,"627510.0, 5802770.0",0.039999038,0.28330714
2024-07-01,"627530.0, 5802770.0",0.037819955,0.2549417
2024-07-01,"627550.0, 5802770.0",0.036134496,0.28796983
2024-07-01,"627570.0, 5802770.0",0.039907407,0.14759588
2024-07-01,"627590.0, 5802770.0",0.0368277,0.23887692
2024-07-01,"627610.0, 5802770.0",0.030294634,0.18146655
2024-07-01,"627630.0, 5802770.0",0.02737793,0.20812006
2024-07-01,"627650.0, 5802770.0",0.020403946,0.3144709
2024-07-01,"627670.0, 5802770.0",0.042244133,0.017553525
2024-07-01,"627690.0, 5802770.0",0.0401737,0.2075601
2024-07-01,"627710.0, 5802770.0",0.03461046,0.2631396
2024-07-01,"627730.0, 5802770.0",0.027304726,0.08868634
2024-07-01,"627750.0, 5802770.0",0.024825262,0.15536562
2024-07-01,"627770.0, 5802770.0",0.03178317,0.2696028
2024-07-01,"627790.0, 5802770.0",0.045559768,0.15385127
2024-07-01,"627810.0, 5802770.0",0.042668603,0.13605997
2024-07-01,"627830.0, 5802770.0",0.052525353,0.16799468
2024-07-01,"627850.0, 5802770.0",0.17315109,0.23688717
2024-07-01,"627870.0, 5802770.0",0.25409988,0.11250823
2024-07-01,"627890.0, 5802770.0",0.21890655,0.20463629
2024-07-01,"627910.0, 5802770.0",0.19827043,0.0544579
2024-07-01,"627930.0, 5802770.0",0.14431912,0.11493065
2024-07-01,"627950.0, 5802770.0",0.12529619,0.37815815
2024-07-01,"627970.0, 5802770.0",0.13140182,0.18124205
2024-07-01,"627990.0, 5802770.0",0.1927196,0.13663879
2024-07-01,"628010.0, 5802770.0",0.27111784,0.1146321
2024-07-01,"628030.0, 5802770.0",0.18671463,0.07132517
2024-07-01,"628050.0, 5802770.0",0.23454073,0.055196512
2024-07-01,"628070.0, 5802770.0",0.20654117,0.09046772
2024-07-01,"628090.0, 5802770.0",0.18467775,0.041091226
2024-07-01,"628110.0, 5802770.0",0.19284904,0.08097382
2024-07-01,"628130.0, 5802770.0",0.19729187,0.11836786
2024-07-01,"628150.0, 5802770.0",0.15165587,0.14853121
2024-07-01,"628170.0, 5802770.0",0.10652842,0.01174594
2024-07-01,"628190.0, 5802770.0",0.14087225,0.19588748
2024-07-01,"626210.0, 5802750.0",0.041345183,0.0668439
2024-07-01,"626230.0, 5802750.0",0.058552764,0.030820105
2024-07-01,"626250.0, 5802750.0",0.0575208,0.10851903
2024-07-01,"626270.0, 5802750.0",0.08189819,0.11696381
2024-07-01,"626290.0, 5802750.0",0.08989329,0.0053125853
2024-07-01,"626310.0, 5802750.0",0.0685416,0.2283289
2024-07-01,"626330.0, 5802750.0",0.10921097,0.08852633
2024-07-01,"626350.0, 5802750.0",0.13041188,0.035860956
2024-07-01,"626370.0, 5802750.0",0.11546241,0.05446514
2024-07-01,"626390.0, 5802750.0",0.123781785,0.29978225
2024-07-01,"626410.0, 5802750.0",0.25134927,0.06746754
2024-07-01,"626430.0, 5802750.0",0.057185646,0.07296441
2024-07-01,"626450.0, 5802750.0",0.037101217,-0.021261765
2024-07-01,"626470.0, 5802750.0",0.08027457,0.1833234
2024-07-01,"626490.0, 5802750.0",0.13713755,0.13248497
2024-07-01,"626510.0, 5802750.0",0.14387439,0.15972953
2024-07-01,"626530.0, 5802750.0",0.15468547,0.14665881
2024-07-01,"626550.0, 5802750.0",0.15574,0.052938078
2024-07-01,"626570.0, 5802750.0",0.10054636,0.028452912
2024-07-01,"626590.0, 5802750.0",0.12122463,0.08976796
2024-07-01,"626610.0, 5802750.0",0.1015793,0.1389622
2024-07-01,"626630.0, 5802750.0",0.106749065,0.116714716
2024-07-01,"626650.0, 5802750.0",0.089465044,0.17242652
2024-07-01,"626670.0, 5802750.0",0.1144905,0.17237255
2024-07-01,"626690.0, 5802750.0",0.15575117,0.111581
2024-07-01,"626710.0, 5802750.0",0.1044831,0.03555253
2024-07-01,"626730.0, 5802750.0",0.08890705,0.0103007145
2024-07-01,"626750.0, 5802750.0",0.10718924,0.14193024
2024-07-01,"626770.0, 5802750.0",0.13677028,0.12619849
2024-07-01,"626790.0, 5802750.0",0.12489903,0.14855844
2024-07-01,"626810.0, 5802750.0",0.09834271,0.11961418
2024-07-01,"626830.0, 5802750.0",0.13290687,0.12150634
2024-07-01,"626850.0, 5802750.0",0.08948464,0.09073691
2024-07-01,"626870.0, 5802750.0",0.5218989,0.082090594
2024-07-01,"626890.0, 5802750.0",1.1647032,0.010262579
2024-07-01,"626910.0, 5802750.0",0.33081615,0.11479085
2024-07-01,"626930.0, 5802750.0",0.095616,0.33874407
2024-07-01,"626950.0, 5802750.0",0.11414858,0.15496926
2024-07-01,"626970.0, 5802750.0",0.114608765,0.09285813
2024-07-01,"626990.0, 5802750.0",0.08606089,0.087826125
2024-07-01,"627010.0, 5802750.0",0.062586576,0.09737718
2024-07-01,"627030.0, 5802750.0",0.067561984,0.071734585
2024-07-01,"627050.0, 5802750.0",0.08806593,0.016238416
2024-07-01,"627070.0, 5802750.0",0.26654708,0.098270014
2024-07-01,"627090.0, 5802750.0",6.171995,0.05676157
2024-07-01,"627110.0, 5802750.0",4.85375,0.059629057
2024-07-01,"627130.0, 5802750.0",1.1286594,0.07625651
2024-07-01,"627150.0, 5802750.0",0.1635961,0.075553074
2024-07-01,"627170.0, 5802750.0",0.17741385,0.0900048
2024-07-01,"627190.0, 5802750.0",0.09644072,0.030176586
2024-07-01,"627210.0, 5802750.0",0.12193468,0.13505602
2024-07-01,"627230.0, 5802750.0",0.075614005,0.430238
2024-07-01,"627250.0, 5802750.0",0.05679029,0.2526071
2024-07-01,"627270.0, 5802750.0",0.075728625,0.17288063
2024-07-01,"627290.0, 5802750.0",0.24076353,0.16034174
2024-07-01,"627310.0, 5802750.0",0.2534326,0.3399869
2024-07-01,"627330.0, 5802750.0",0.14069054,0.08194017
2024-07-01,"627350.0, 5802750.0",0.17040259,0.015226651
2024-07-01,"627370.0, 5802750.0",0.17338254,0.12587851
2024-07-01,"627390.0, 5802750.0",0.07622106,0.015743682
2024-07-01,"627410.0, 5802750.0",0.06850632,0.15641934
2024-07-01,"627430.0, 5802750.0",0.050952304,0.2532668
2024-07-01,"627450.0, 5802750.0",0.043744203,0.02112493
2024-07-01,"627470.0, 5802750.0",0.049930174,0.02443108
2024-07-01,"627490.0, 5802750.0",0.045511365,0.35029608
2024-07-01,"627510.0, 5802750.0",0.03132795,0.28522542
2024-07-01,"627530.0, 5802750.0",0.030688675,0.25810036
2024-07-01,"627550.0, 5802750.0",0.036384027,0.40362862
2024-07-01,"627570.0, 5802750.0",0.037107397,0.113328695
2024-07-01,"627590.0, 5802750.0",0.031539645,0.020443533
2024-07-01,"627610.0, 5802750.0",0.029167289,0.24515843
2024-07-01,"627630.0, 5802750.0",0.022936977,0.20773348
2024-07-01,"627650.0, 5802750.0",0.024650667,0.11602625
2024-07-01,"627670.0, 5802750.0",0.022060905,0.025321674
2024-07-01,"627690.0, 5802750.0",0.023022378,0.01726409
2024-07-01,"627710.0, 5802750.0",0.026242929,0.16953525
2024-07-01,"627730.0, 5802750.0",0.032849412,0.3187558
2024-07-01,"627750.0, 5802750.0",0.032655485,0.17435853
2024-07-01,"627770.0, 5802750.0",0.03926198,0.12752421
2024-07-01,"627790.0, 5802750.0",0.055723224,0.28345612
2024-07-01,"627810.0, 5802750.0",0.08741984,0.15722169
2024-07-01,"627830.0, 5802750.0",0.13757254,0.039658953
2024-07-01,"627850.0, 5802750.0",0.32946667,0.0812763
2024-07-01,"627870.0, 5802750.0",0.4589281,0.0800069
2024-07-01,"627890.0, 5802750.0",0.2096431,0.026983675
2024-07-01,"627910.0, 5802750.0",0.12498606,0.028092997
2024-07-01,"627930.0, 5802750.0",0.14782001,0.027903603
2024-07-01,"627950.0, 5802750.0",0.16616264,0.15251108
2024-07-01,"627970.0, 5802750.0",0.2000527,0.18041866
2024-07-01,"627990.0, 5802750.0",0.20515423,0.120055206
2024-07-01,"628010.0, 5802750.0",0.22344571,0.07779154
2024-07-01,"628030.0, 5802750.0",0.20404494,0.076365314
2024-07-01,"628050.0, 5802750.0",0.24384002,0.0076847994
2024-07-01,"628070.0, 5802750.0",0.21548273,0.10384705
2024-07-01,"628090.0, 5802750.0",0.21099368,0.12980098
2024-07-01,"628110.0, 5802750.0",0.16921797,0.05280402
2024-07-01,"628130.0, 5802750.0",0.24176535,0.031622734
2024-07-01,"628150.0, 5802750.0",0.15930538,0.22650783
2024-07-01,"628170.0, 5802750.0",0.10575491,0.1955106
2024-07-01,"628190.0, 5802750.0",0.10541191,0.27426812
2024-07-01,"626210.0, 5802730.0",0.03899529,0.117281884
2024-07-01,"626230.0, 5802730.0",0.05586367,0.008840999
2024-07-01,"626250.0, 5802730.0",0.05973341,0.008620893
2024-07-01,"626270.0, 5802730.0",0.07719706,0.13565204
2024-07-01,"626290.0, 5802730.0",0.072410546,0.2532395
2024-07-01,"626310.0, 5802730.0",0.06671407,0.15422083
2024-07-01,"626330.0, 5802730.0",0.11090239,0.012525247
2024-07-01,"626350.0, 5802730.0",0.11708239,0.1542354
2024-07-01,"626370.0, 5802730.0",0.09072747,0.0142426165
2024-07-01,"626390.0, 5802730.0",0.08881761,0.019489087
2024-07-01,"626410.0, 5802730.0",0.16037743,0.07361283
2024-07-01,"626430.0, 5802730.0",0.037428837,0.030983988
2024-07-01,"626450.0, 5802730.0",0.056336526,0.078937516
2024-07-01,"626470.0, 5802730.0",0.12613979,0.019001128
2024-07-01,"626490.0, 5802730.0",0.14467509,0.05623076
2024-07-01,"626510.0, 5802730.0",0.13716304,0.05008151
2024-07-01,"626530.0, 5802730.0",0.18794324,0.103303306
2024-07-01,"626550.0, 5802730.0",0.17296125,0.11083247
2024-07-01,"626570.0, 5802730.0",0.10450099,0.04727063
2024-07-01,"626590.0, 5802730.0",0.07997559,0.20702858
2024-07-01,"626610.0, 5802730.0",0.0915636,0.081893474
2024-07-01,"626630.0, 5802730.0",0.109087646,0.04123828
2024-07-01,"626650.0, 5802730.0",0.09364113,0.17330961
2024-07-01,"626670.0, 5802730.0",0.1156925,0.094676465
2024-07-01,"626690.0, 5802730.0",0.16022435,0.01622671
2024-07-01,"626710.0, 5802730.0",0.11501624,0.17037857
2024-07-01,"626730.0, 5802730.0",0.10733981,0.36067846
2024-07-01,"626750.0, 5802730.0",0.11718743,0.0030226735
2024-07-01,"626770.0, 5802730.0",0.120258756,0.08370122
