Date,Coordinates,Value,Nearest_NDVI
2024-09-01,"625815.0, 5803575.0",23383.0,0.32438767
2024-09-01,"625845.0, 5803575.0",23185.0,0.06878974
2024-09-01,"625875.0, 5803575.0",22986.0,0.30926383
2024-09-01,"625905.0, 5803575.0",22851.0,0.014790807
2024-09-01,"625935.0, 5803575.0",22727.0,0.10666698
2024-09-01,"625965.0, 5803575.0",22636.0,0.014952455
2024-09-01,"625995.0, 5803575.0",22521.0,0.19675933
2024-09-01,"626025.0, 5803575.0",22430.0,0.30378336
2024-09-01,"625455.0, 5803545.0",24072.0,0.33319905
2024-09-01,"625485.0, 5803545.0",24055.0,0.09221099
2024-09-01,"625515.0, 5803545.0",24038.0,0.50910324
2024-09-01,"625545.0, 5803545.0",23955.0,0.12948862
2024-09-01,"625575.0, 5803545.0",23955.0,0.35458076
2024-09-01,"625605.0, 5803545.0",23959.0,0.32357413
2024-09-01,"625635.0, 5803545.0",23962.0,0.57662266
2024-09-01,"625665.0, 5803545.0",23877.0,0.12308004
2024-09-01,"625695.0, 5803545.0",23809.0,0.013555121
2024-09-01,"625725.0, 5803545.0",23695.0,0.014900215
2024-09-01,"625755.0, 5803545.0",23603.0,0.34382954
2024-09-01,"625785.0, 5803545.0",23457.0,0.5583986
2024-09-01,"625815.0, 5803545.0",23283.0,0.46867535
2024-09-01,"625845.0, 5803545.0",23095.0,0.06779668
2024-09-01,"625875.0, 5803545.0",22896.0,0.0669685
2024-09-01,"625905.0, 5803545.0",22761.0,0.43721157
2024-09-01,"625935.0, 5803545.0",22642.0,0.24912357
2024-09-01,"625965.0, 5803545.0",22568.0,0.21003988
2024-09-01,"625995.0, 5803545.0",22490.0,0.016062751
2024-09-01,"626025.0, 5803545.0",22427.0,0.114792995
2024-09-01,"625455.0, 5803515.0",24106.0,0.31095466
2024-09-01,"625485.0, 5803515.0",24089.0,0.31628266
2024-09-01,"625515.0, 5803515.0",24072.0,0.5620218
2024-09-01,"625545.0, 5803515.0",23984.0,0.32027292
2024-09-01,"625575.0, 5803515.0",23958.0,0.30314767
2024-09-01,"625605.0, 5803515.0",23928.0,0.015690638
2024-09-01,"625635.0, 5803515.0",23917.0,0.27106506
2024-09-01,"625665.0, 5803515.0",23857.0,0.45014423
2024-09-01,"625695.0, 5803515.0",23758.0,0.19477956
2024-09-01,"625725.0, 5803515.0",23620.0,0.2689256
2024-09-01,"625755.0, 5803515.0",23536.0,0.17796524
2024-09-01,"625785.0, 5803515.0",23407.0,0.36737052
2024-09-01,"625815.0, 5803515.0",23262.0,0.010789506
2024-09-01,"625845.0, 5803515.0",23095.0,0.013660899
2024-09-01,"625875.0, 5803515.0",22899.0,0.2885798
2024-09-01,"625905.0, 5803515.0",22754.0,0.12463957
2024-09-01,"625935.0, 5803515.0",22630.0,0.16673954
2024-09-01,"625965.0, 5803515.0",22552.0,0.08956862
2024-09-01,"625995.0, 5803515.0",22496.0,0.045798752
2024-09-01,"626025.0, 5803515.0",22446.0,0.08527532
2024-09-01,"625455.0, 5803485.0",24163.0,0.38044038
2024-09-01,"625485.0, 5803485.0",24154.0,0.07825276
2024-09-01,"625515.0, 5803485.0",24140.0,0.30593687
2024-09-01,"625545.0, 5803485.0",24048.0,0.01989701
2024-09-01,"625575.0, 5803485.0",24020.0,0.34501064
2024-09-01,"625605.0, 5803485.0",23967.0,0.016096208
2024-09-01,"625635.0, 5803485.0",23925.0,0.33766723
2024-09-01,"625665.0, 5803485.0",23852.0,0.55267805
2024-09-01,"625695.0, 5803485.0",23752.0,0.5826835
2024-09-01,"625725.0, 5803485.0",23599.0,0.5539054
2024-09-01,"625755.0, 5803485.0",23521.0,0.44513783
2024-09-01,"625785.0, 5803485.0",23410.0,0.47066513
2024-09-01,"625815.0, 5803485.0",23289.0,0.35150948
2024-09-01,"625845.0, 5803485.0",23152.0,0.49679574
2024-09-01,"625875.0, 5803485.0",22959.0,0.4156057
2024-09-01,"625905.0, 5803485.0",22806.0,0.44008258
2024-09-01,"625935.0, 5803485.0",22663.0,0.2553704
2024-09-01,"625965.0, 5803485.0",22577.0,0.011573357
2024-09-01,"625995.0, 5803485.0",22524.0,0.22940809
2024-09-01,"626025.0, 5803485.0",22474.0,0.11051844
2024-09-01,"625455.0, 5803455.0",24228.0,0.29001734
2024-09-01,"625485.0, 5803455.0",24214.0,0.15877104
2024-09-01,"625515.0, 5803455.0",24202.0,0.4006984
2024-09-01,"625545.0, 5803455.0",24115.0,0.33192644
2024-09-01,"625575.0, 5803455.0",24076.0,0.327476
2024-09-01,"625605.0, 5803455.0",24007.0,0.54125637
2024-09-01,"625635.0, 5803455.0",23945.0,0.5333441
2024-09-01,"625665.0, 5803455.0",23852.0,0.5586735
2024-09-01,"625695.0, 5803455.0",23763.0,0.20849279
2024-09-01,"625725.0, 5803455.0",23637.0,0.19047777
2024-09-01,"625755.0, 5803455.0",23568.0,0.0038800614
2024-09-01,"625785.0, 5803455.0",23465.0,0.28663832
2024-09-01,"625815.0, 5803455.0",23354.0,0.074013084
2024-09-01,"625845.0, 5803455.0",23224.0,0.014468254
2024-09-01,"625875.0, 5803455.0",23031.0,0.14158465
2024-09-01,"625905.0, 5803455.0",22869.0,0.5380203
2024-09-01,"625935.0, 5803455.0",22715.0,0.095078304
2024-09-01,"625965.0, 5803455.0",22626.0,0.016114943
2024-09-01,"625995.0, 5803455.0",22571.0,0.014049362
2024-09-01,"626025.0, 5803455.0",22507.0,0.052942988
2024-09-01,"625455.0, 5803425.0",24306.0,0.26058143
2024-09-01,"625485.0, 5803425.0",24292.0,0.05115322
2024-09-01,"625515.0, 5803425.0",24264.0,0.35947737
2024-09-01,"625545.0, 5803425.0",24163.0,0.4814584
2024-09-01,"625575.0, 5803425.0",24115.0,0.13069499
2024-09-01,"625605.0, 5803425.0",24037.0,0.19480519
2024-09-01,"625635.0, 5803425.0",23967.0,0.29838935
2024-09-01,"625665.0, 5803425.0",23885.0,0.015630484
2024-09-01,"625695.0, 5803425.0",23815.0,0.20434414
2024-09-01,"625725.0, 5803425.0",23712.0,0.012768714
2024-09-01,"625755.0, 5803425.0",23658.0,0.1219064
2024-09-01,"625785.0, 5803425.0",23568.0,0.2992083
2024-09-01,"625815.0, 5803425.0",23465.0,0.18947652
2024-09-01,"625845.0, 5803425.0",23333.0,0.31658855
2024-09-01,"625875.0, 5803425.0",23155.0,0.24812964
2024-09-01,"625905.0, 5803425.0",22947.0,0.6008971
2024-09-01,"625935.0, 5803425.0",22788.0,0.22877926
2024-09-01,"625965.0, 5803425.0",22718.0,0.11436763
2024-09-01,"625995.0, 5803425.0",22657.0,0.009084773
2024-09-01,"626025.0, 5803425.0",22566.0,0.014513056
2024-09-01,"625455.0, 5803395.0",24368.0,0.12193985
2024-09-01,"625485.0, 5803395.0",24357.0,0.33183226
2024-09-01,"625515.0, 5803395.0",24318.0,0.33090568
2024-09-01,"625545.0, 5803395.0",24205.0,0.33032057
2024-09-01,"625575.0, 5803395.0",24155.0,0.37997383
2024-09-01,"625605.0, 5803395.0",24079.0,0.28309214
2024-09-01,"625635.0, 5803395.0",24012.0,0.27071124
2024-09-01,"625665.0, 5803395.0",23936.0,0.460856
